file,c,L,t,threshold_05,positive_lobe,spectral_moment,inverse_interface_proxy
c0_L32_rep000.npz,0.5,32,4576,2.2859209257473476,2.7020037615740744,7.029006395112432,7.937984496124031
c0_L32_rep000.npz,0.5,32,5649,2.629461584996975,nan,7.24639679790737,8.192
c0_L32_rep000.npz,0.5,32,6974,2.722435897435898,nan,7.48610659517757,8.605042016806722
c0_L32_rep000.npz,0.5,32,8610,2.858516483516483,nan,7.695897244118897,8.982456140350877
c0_L32_rep000.npz,0.5,32,10629,2.891684136967156,nan,8.117236541195666,9.660377358490566
c0_L32_rep000.npz,0.5,32,13122,3.24468085106383,3.4920819256756754,8.32629754745731,9.752380952380953
c0_L32_rep000.npz,0.5,32,16200,3.108843537414965,nan,8.302153358981847,9.752380952380953
c0_L32_rep000.npz,0.5,32,20000,3.866419294990724,nan,9.285224708729759,11.50561797752809
c0_L32_rep001.npz,0.5,32,1,0.6615384615384615,0.7608483808635395,3.175172370245987,2.645994832041344
c0_L32_rep001.npz,0.5,32,2,0.697320503330866,0.8025716145833334,3.275817207595909,2.782608695652174
c0_L32_rep001.npz,0.5,32,3,0.7214072521750174,0.8479502688172043,3.375995128302295,2.8845070422535213
c0_L32_rep001.npz,0.5,32,4,0.7465143168060939,0.8372431216032609,3.4546993064514875,2.9854227405247813
c0_L32_rep001.npz,0.5,32,5,0.7463620291037671,0.8475139170040487,3.457202215336151,2.9854227405247813
c0_L32_rep001.npz,0.5,32,7,0.7760141093474426,0.8696443256578947,3.5583984875567696,3.103030303030303
c0_L32_rep001.npz,0.5,32,8,0.8005003126954346,0.8934375,3.6488954518298615,3.2
c0_L32_rep001.npz,0.5,32,10,0.8106461439794773,0.9061404497195513,3.6779865276022576,3.240506329113924
c0_L32_rep001.npz,0.5,32,13,0.8367442854091006,0.9408947172619048,3.7596280270450624,3.34640522875817
c0_L32_rep001.npz,0.5,32,15,0.8486125746399719,0.9609820461677864,3.8008569992920473,3.390728476821192
c0_L32_rep001.npz,0.5,32,19,0.8829265972123115,1.00390625,3.916350985472751,3.5310344827586206
c0_L32_rep001.npz,0.5,32,24,0.9014531567723056,1.044077034883721,3.9618189867830873,3.6056338028169015
c0_L32_rep001.npz,0.5,32,29,0.9424503275404688,1.0611979166666667,4.083957221387318,3.764705882352941
c0_L32_rep001.npz,0.5,32,36,0.9176688251618872,1.114851226076555,4.03426454064513,3.6702508960573477
c0_L32_rep001.npz,0.5,32,44,0.9594609769792252,1.1025641025641026,4.145105781194772,3.8352059925093633
c0_L32_rep001.npz,0.5,32,55,1.0123210123210122,1.1469751279912563,4.277714501232446,4.015686274509804
c0_L32_rep001.npz,0.5,32,68,1.0353184449958643,1.1447062084257207,4.332308743767039,4.096
c0_L32_rep001.npz,0.5,32,84,1.0348837209302326,1.169272920005342,4.336921566143069,4.096
c0_L32_rep001.npz,0.5,32,103,1.0655773420479302,1.2070287491997438,4.392952795663993,4.179591836734694
c0_L32_rep001.npz,0.5,32,127,1.1417624521072798,1.2691981907894738,4.582430076140737,4.432900432900433
c0_L32_rep001.npz,0.5,32,157,1.2267115600448935,1.4610026041666666,4.769817687349286,4.697247706422019
c0_L32_rep001.npz,0.5,32,194,1.2773755656108596,1.4049153645833332,4.896282004087557,4.8530805687203795
c0_L32_rep001.npz,0.5,32,239,1.3266666666666667,1.5314797794117647,4.980320397867748,4.946859903381642
c0_L32_rep001.npz,0.5,32,296,1.463064713064713,1.7148708767361112,5.219583822991972,5.278350515463917
c0_L32_rep001.npz,0.5,32,365,1.5838592465098489,1.763878676470588,5.608370224698089,5.885057471264368
c0_L32_rep001.npz,0.5,32,451,1.69253663003663,1.8246727658991229,5.7525097916244965,6.095238095238095
c0_L32_rep001.npz,0.5,32,556,1.6140562248995984,1.8472005208333333,5.600612922855578,5.885057471264368
c0_L32_rep001.npz,0.5,32,687,1.6254244482173175,1.8672008167613638,5.650768048423415,5.953488372093023
c0_L32_rep001.npz,0.5,32,848,1.755072463768116,1.932482993197279,5.78756582640794,6.131736526946108
c0_L32_rep001.npz,0.5,32,1047,1.7864137086903304,2.0159715839460786,5.939681725597012,6.3602484472049685
c0_L32_rep001.npz,0.5,32,1292,1.835005574136009,2.0152911324786325,5.986918101625975,6.481012658227848
c0_L32_rep001.npz,0.5,32,1595,1.877456819535438,2.0607972756410255,6.151030514273721,6.69281045751634
c0_L32_rep001.npz,0.5,32,1970,1.9101662404092072,2.0965479290674605,6.123305025446382,6.64935064935065
c0_L32_rep001.npz,0.5,32,2432,1.8742203742203742,2.2145486111111112,6.010578973320835,6.481012658227848
c0_L32_rep001.npz,0.5,32,3002,1.995663650075415,nan,6.275928111017703,6.781456953642384
c0_L32_rep001.npz,0.5,32,3706,2.259615384615384,2.4432078394396552,6.720606995647578,7.474452554744525
c0_L32_rep001.npz,0.5,32,4576,2.379960317460317,nan,6.995166884287611,7.816793893129771
c0_L32_rep001.npz,0.5,32,5649,2.545114942528736,nan,7.104797733778448,7.937984496124031
c0_L32_rep001.npz,0.5,32,6974,2.670204402515724,nan,7.330027500444337,8.325203252032521
c0_L32_rep001.npz,0.5,32,8610,2.6904934687953554,nan,7.771378162898932,9.225225225225225
c0_L32_rep001.npz,0.5,32,10629,3.0178571428571432,nan,7.727887469335765,8.982456140350877
c0_L32_rep001.npz,0.5,32,13122,3.3601190476190474,nan,7.891674138976762,9.481481481481481
c0_L32_rep001.npz,0.5,32,16200,2.7145833333333336,3.1693704539331904,7.713389335266763,8.982456140350877
c0_L32_rep001.npz,0.5,32,20000,3.178765880217787,3.388907877604167,8.590996271473934,10.138613861386139
c0_L32_rep002.npz,0.5,32,1,0.6497629354772212,0.7380170591787439,3.1327863204366326,2.598984771573604
c0_L32_rep002.npz,0.5,32,2,0.6956727219022301,0.7846966911764706,3.3039291160707838,2.782608695652174
c0_L32_rep002.npz,0.5,32,3,0.7552213868003341,0.847337598924513,3.4825302672287473,3.0206489675516224
c0_L32_rep002.npz,0.5,32,4,0.7711962833914053,0.890030570652174,3.5272482180107647,3.0843373493975905
c0_L32_rep002.npz,0.5,32,5,0.7950310559006211,0.9132998511904762,3.610927390567516,3.1801242236024843
c0_L32_rep002.npz,0.5,32,7,0.8374957235716729,0.9561729698448449,3.7384001169135193,3.34640522875817
c0_L32_rep002.npz,0.5,32,8,0.8261159227181878,0.9534067007211539,3.712787124135834,3.303225806451613
c0_L32_rep002.npz,0.5,32,10,0.8590990990990992,1.0341282894736843,3.8239727041739617,3.436241610738255
c0_L32_rep002.npz,0.5,32,13,0.8797354747283892,1.0437241398083623,3.904573429799902,3.5189003436426116
c0_L32_rep002.npz,0.5,32,15,0.9046049345719709,1.0313123848280097,3.9657095526640433,3.618374558303887
c0_L32_rep002.npz,0.5,32,19,0.9046953046953047,1.0404112280868902,3.95980151934676,3.618374558303887
c0_L32_rep002.npz,0.5,32,24,0.9378421900161031,1.0917835202991455,4.057240481967879,3.750915750915751
c0_L32_rep002.npz,0.5,32,29,0.980857310628303,1.114818431712963,4.198835959652488,3.9233716475095783
c0_L32_rep002.npz,0.5,32,36,0.9850104275286757,1.1291232638888888,4.174883793748133,3.9083969465648853
c0_L32_rep002.npz,0.5,32,44,1.0179487179487179,1.1705335563044663,4.259278779847299,4.031496062992126
c0_L32_rep002.npz,0.5,32,55,1.049125874125874,1.1824159220791002,4.346214788596438,4.129032258064516
c0_L32_rep002.npz,0.5,32,68,1.0981729114259235,1.2279474431818183,4.467683813936838,4.2845188284518825
c0_L32_rep002.npz,0.5,32,84,1.1123737373737375,1.2328559027777777,4.511565597856258,4.338983050847458
c0_L32_rep002.npz,0.5,32,103,1.1500717360114776,1.2854987097002262,4.580071955801153,4.432900432900433
c0_L32_rep002.npz,0.5,32,127,1.2164158686730506,1.31877114494302,4.740159004117699,4.675799086757991
c0_L32_rep002.npz,0.5,32,157,1.2429453262786594,1.351176727484472,4.796730287049465,4.7407407407407405
c0_L32_rep002.npz,0.5,32,194,1.28003003003003,1.4021952311197916,4.880160762032633,4.8530805687203795
c0_L32_rep002.npz,0.5,32,239,1.3733170134638923,1.4793626945970697,5.147550045348873,5.224489795918367
c0_L32_rep002.npz,0.5,32,296,1.4621478873239437,1.5788650038819876,5.314967174105468,5.475935828877005
c0_L32_rep002.npz,0.5,32,365,1.4862723419937351,1.5931081081081082,5.302046256237511,5.505376344086022
c0_L32_rep002.npz,0.5,32,451,1.5683467741935484,1.6882611443014706,5.483028560444553,5.720670391061453
c0_L32_rep002.npz,0.5,32,556,1.3930866601752676,1.5627062792446524,5.09372387776351,5.0945273631840795
c0_L32_rep002.npz,0.5,32,687,1.5253595025262339,1.619516974667774,5.429252469215938,5.626373626373627
c0_L32_rep002.npz,0.5,32,848,1.5687878787878788,1.708233642578125,5.572298354702287,5.818181818181818
c0_L32_rep002.npz,0.5,32,1047,1.7492025518341308,1.8842294730392157,5.86164261826242,6.206060606060606
c0_L32_rep002.npz,0.5,32,1292,1.939969834087481,2.022830499387255,6.228837039390536,6.781456953642384
c0_L32_rep002.npz,0.5,32,1595,1.967046238785369,2.0938720703125,6.39436650434763,7.062068965517241
c0_L32_rep002.npz,0.5,32,1970,1.9259259259259258,2.0500355596127715,6.333233495671937,6.918918918918919
c0_L32_rep002.npz,0.5,32,2432,2.00989010989011,2.1357421875,6.6237072041681895,7.529411764705882
c0_L32_rep002.npz,0.5,32,3002,2.029166666666667,2.1929500078914144,6.530359116849989,7.366906474820144
c0_L32_rep002.npz,0.5,32,3706,2.2428689541132703,2.3916302849264706,7.011576445766548,8.0
c0_L32_rep002.npz,0.5,32,4576,2.334314550042052,2.435192899548368,7.178023806329597,8.39344262295082
c0_L32_rep002.npz,0.5,32,5649,2.3636363636363633,2.5384392989309212,7.123658007755655,8.0
c0_L32_rep002.npz,0.5,32,6974,2.3921568627450975,2.494639275156853,7.238786425584472,8.258064516129032
c0_L32_rep002.npz,0.5,32,8610,2.7310559006211177,2.820757346652004,7.740867660531814,8.904347826086957
c0_L32_rep002.npz,0.5,32,10629,2.790281329923273,2.8813282800099205,8.042455705715652,9.394495412844037
c0_L32_rep002.npz,0.5,32,13122,2.8277777777777784,3.022977754667208,8.219950489610358,9.570093457943925
c0_L32_rep002.npz,0.5,32,16200,3.150493421052632,3.347900390625,8.94025823740532,10.666666666666666
c0_L32_rep002.npz,0.5,32,20000,3.7425115207373265,3.8640257476478492,10.181908436397782,12.962025316455696
c0_L32_rep003.npz,0.5,32,1,0.6808703279291515,0.7898267663043479,3.2396471721080964,2.723404255319149
c0_L32_rep003.npz,0.5,32,2,0.7193054459352801,0.8187197580645161,3.3569351135750556,2.8764044943820224
c0_L32_rep003.npz,0.5,32,3,0.7486404213838629,0.8460648148148149,3.473816597352737,2.9941520467836256
c0_L32_rep003.npz,0.5,32,4,0.7734209565534866,0.8611580115486366,3.5570221615742246,3.093655589123867
c0_L32_rep003.npz,0.5,32,5,0.7812139481225113,0.8693426724137931,3.58220204566757,3.1219512195121952
c0_L32_rep003.npz,0.5,32,7,0.7805168246886038,0.8796787342215989,3.575006395953209,3.1219512195121952
c0_L32_rep003.npz,0.5,32,8,0.785749256204572,0.885316910282258,3.583655817768914,3.1411042944785277
c0_L32_rep003.npz,0.5,32,10,0.8374957235716729,0.926171875,3.765553820069485,3.34640522875817
c0_L32_rep003.npz,0.5,32,13,0.8312038794012229,0.9271783502252252,3.746239312603437,3.324675324675325
c0_L32_rep003.npz,0.5,32,15,0.8624319419237749,0.9622315852784602,3.849728767222782,3.4478114478114477
c0_L32_rep003.npz,0.5,32,19,0.8859086119360091,0.9960406759510869,3.9156787250895992,3.5432525951557095
c0_L32_rep003.npz,0.5,32,24,0.9113205634944765,1.0187499999999998,3.9892604838041668,3.6441281138790034
c0_L32_rep003.npz,0.5,32,29,0.941634662195056,1.0454282407407407,4.054906649571454,3.764705882352941
c0_L32_rep003.npz,0.5,32,36,0.9481481481481482,1.0508056640625,4.097931960718139,3.7925925925925927
c0_L32_rep003.npz,0.5,32,44,0.993868767256781,1.0910694355867347,4.225049746004515,3.9689922480620154
c0_L32_rep003.npz,0.5,32,55,1.0296296296296297,1.1457137542517006,4.260733468060861,4.047430830039525
c0_L32_rep003.npz,0.5,32,68,1.022348484848485,1.1618359375,4.265966247156909,4.031496062992126
c0_L32_rep003.npz,0.5,32,84,1.066916354556804,1.1971147017045456,4.393794677580449,4.19672131147541
c0_L32_rep003.npz,0.5,32,103,1.1071428571428572,1.227660472972973,4.471294009945765,4.302521008403361
c0_L32_rep003.npz,0.5,32,127,1.225,1.3045886811755953,4.753078583653729,4.71889400921659
c0_L32_rep003.npz,0.5,32,157,1.218213058419244,1.3025374462380226,4.759612521049633,4.697247706422019
c0_L32_rep003.npz,0.5,32,194,1.2418656612205,1.3268024622778007,4.78700284040329,4.7407407407407405
c0_L32_rep003.npz,0.5,32,239,1.2999999999999998,1.3750923872875092,4.957626731938936,4.995121951219512
c0_L32_rep003.npz,0.5,32,296,1.2638245288847698,1.3868302186724564,4.856274660307781,4.785046728971962
c0_L32_rep003.npz,0.5,32,365,1.297087082507244,1.4126625811369,4.97285674918804,4.923076923076923
c0_L32_rep003.npz,0.5,32,451,1.5458152276591726,1.6511365525265957,5.503252039726206,5.752808988764045
c0_L32_rep003.npz,0.5,32,556,1.6465189873417723,1.7468343445678638,5.718805034835347,6.023529411764706
c0_L32_rep003.npz,0.5,32,687,1.7418330308529946,1.825560980902778,5.885573731726421,6.4
c0_L32_rep003.npz,0.5,32,848,1.6620074840413825,1.7725823581881954,5.734226314580878,6.059171597633136
c0_L32_rep003.npz,0.5,32,1047,1.8128040973111397,1.9272828762938472,6.070422538951474,6.564102564102564
c0_L32_rep003.npz,0.5,32,1292,1.6944168734491314,1.8493949944842802,5.81669004665341,6.095238095238095
c0_L32_rep003.npz,0.5,32,1595,1.7464488636363638,1.8927017806412338,6.029563988658322,6.440251572327044
c0_L32_rep003.npz,0.5,32,1970,2.026136770497673,2.187963785535117,6.484567507378245,7.160839160839161
c0_L32_rep003.npz,0.5,32,2432,2.1166666666666663,2.24851255697756,6.413070222094283,6.87248322147651
c0_L32_rep003.npz,0.5,32,3002,2.2845410628019325,2.4294154575892857,6.985649904291137,7.757575757575758
c0_L32_rep003.npz,0.5,32,3706,2.229166666666667,2.393643465909091,6.95564268975893,7.757575757575758
c0_L32_rep003.npz,0.5,32,4576,2.395176252319109,2.5600820688100963,7.425180940277752,8.605042016806722
c0_L32_rep003.npz,0.5,32,5649,2.5051480051480053,2.723690257352941,7.514394436951613,8.533333333333333
c0_L32_rep003.npz,0.5,32,6974,2.7335164835164836,2.946076127819549,8.053317765198258,9.394495412844037
c0_L32_rep003.npz,0.5,32,8610,2.9505494505494507,3.2985983455882355,8.19513924819204,9.394495412844037
c0_L32_rep003.npz,0.5,32,10629,3.1009852216748772,3.3984375,8.848806016612421,10.778947368421052
c0_L32_rep003.npz,0.5,32,13122,3.5543589743589745,3.7243513627485796,9.271917707043212,11.252747252747254
c0_L32_rep003.npz,0.5,32,16200,3.631221719457012,3.9370453933189653,10.012417514906527,12.487804878048781
c0_L32_rep003.npz,0.5,32,20000,3.768518518518518,3.827830981182796,9.803704704486083,11.906976744186046
c0_L64_rep000.npz,0.5,64,1,0.6712014088741893,0.7737348455007003,3.222919639840642,2.6841415465268676
c0_L64_rep000.npz,0.5,64,2,0.7147689190242382,0.8184849330357142,3.3772900857729056,2.8583391486392182
c0_L64_rep000.npz,0.5,64,3,0.7432240678751132,0.8559146478309394,3.470781281559291,2.9702683103698333
c0_L64_rep000.npz,0.5,64,4,0.7642403935267699,0.86610422013894,3.5479133149166793,3.056716417910448
c0_L64_rep000.npz,0.5,64,5,0.7787833361094146,0.8915763117254436,3.596101472178985,3.114828897338403
c0_L64_rep000.npz,0.5,64,7,0.8166388538402052,0.9312833906407006,3.7189567326225172,3.266347687400319
c0_L64_rep000.npz,0.5,64,8,0.8284984878834296,0.9437751208768391,3.7558111647661088,3.313915857605178
c0_L64_rep000.npz,0.5,64,10,0.8373799780684159,0.9611816275167786,3.7779458118129856,3.349141455437449
c0_L64_rep000.npz,0.5,64,13,0.8651117123905424,0.9783192955057785,3.8706835547182776,3.4594594594594597
c0_L64_rep000.npz,0.5,64,15,0.878083190293682,0.9945086273257338,3.9057667823530484,3.5098543273350473
c0_L64_rep000.npz,0.5,64,19,0.9268251128716245,1.0453773794659833,4.055692429717989,3.7067873303167422
c0_L64_rep000.npz,0.5,64,24,0.9562166498099257,1.0758022873941555,4.153058456957997,3.824463118580766
c0_L64_rep000.npz,0.5,64,29,0.9781832779825554,1.1054422129755435,4.2077687635864836,3.9121298949379177
c0_L64_rep000.npz,0.5,64,36,1.0178813622475595,1.1353542876482807,4.305976596483465,4.051434223541048
c0_L64_rep000.npz,0.5,64,44,1.041787900830454,1.1626749828797707,4.360390542160438,4.120724346076459
c0_L64_rep000.npz,0.5,64,55,1.1038753387533875,1.210258529589372,4.501186371201589,4.311578947368421
c0_L64_rep000.npz,0.5,64,68,1.1190794267670632,1.2269201274317882,4.529857991547513,4.352816153028693
c0_L64_rep000.npz,0.5,64,84,1.14967364985788,1.2688968374729832,4.586280903852095,4.437703141928494
c0_L64_rep000.npz,0.5,64,103,1.2113170109485172,1.321670952193234,4.742429158544626,4.6439909297052155
c0_L64_rep000.npz,0.5,64,127,1.2601990049751244,1.3588037854842558,4.876458520350579,4.8358913813459266
c0_L64_rep000.npz,0.5,64,157,1.287137786009183,1.3977339721174138,4.898496029024741,4.882002383790226
c0_L64_rep000.npz,0.5,64,194,1.3283660080122313,1.4343328075736572,5.011281101596528,5.038130381303813
c0_L64_rep000.npz,0.5,64,239,1.364235909058426,1.4759694920348965,5.100370673443,5.1457286432160805
c0_L64_rep000.npz,0.5,64,296,1.431296309881887,1.5431686965067675,5.263164328883442,5.403693931398417
c0_L64_rep000.npz,0.5,64,365,1.462498304624983,1.5819018305564412,5.324099614117545,5.468624833110814
c0_L64_rep000.npz,0.5,64,451,1.5372960372960374,1.63498115444231,5.511459486468684,5.760900140646976
c0_L64_rep000.npz,0.5,64,556,1.5570270441446576,1.6834464001666416,5.529962735804119,5.760900140646976
c0_L64_rep000.npz,0.5,64,687,1.5956753983185759,1.7066429781626506,5.607467809339118,5.87661406025825
c0_L64_rep000.npz,0.5,64,848,1.6410744954916272,1.7764298722550675,5.771181034368728,6.077151335311573
c0_L64_rep000.npz,0.5,64,1047,1.7350457200914402,1.890425113687539,5.925881804674475,6.253435114503817
c0_L64_rep000.npz,0.5,64,1292,1.8471464435146443,1.9918595763038005,6.180760279454409,6.714754098360656
c0_L64_rep000.npz,0.5,64,1595,1.9518496431525691,2.109203771737568,6.363748077754113,6.942372881355932
c0_L64_rep000.npz,0.5,64,1970,2.0201375859912445,2.1866620074261673,6.640191808659738,7.353680430879713
c0_L64_rep000.npz,0.5,64,2432,2.1198979591836733,2.2809643164315716,6.749816717294686,7.543278084714549
c0_L64_rep000.npz,0.5,64,3002,2.175491657169574,2.3686213462798484,6.870592103374935,7.6560747663551405
c0_L64_rep000.npz,0.5,64,3706,2.2941651924601962,2.488556688255983,7.139037647133461,8.110891089108911
c0_L64_rep000.npz,0.5,64,4576,2.4004167775117495,2.557185701069079,7.301596446621517,8.325203252032521
c0_L64_rep000.npz,0.5,64,5649,2.4873194435199357,2.668500517010762,7.608707788637964,8.770877944325482
c0_L64_rep000.npz,0.5,64,6974,2.614533492822966,2.8131147093413977,7.7427584587354925,8.982456140350877
c0_L64_rep000.npz,0.5,64,8610,2.7532304173813604,3.005536161402157,8.045015768621527,9.416091954022988
c0_L64_rep000.npz,0.5,64,10629,2.8857471642281762,3.1118572308986776,8.366843742415725,9.91767554479419
c0_L64_rep000.npz,0.5,64,13122,3.0859263778726866,3.3106987028301886,8.475666648533112,9.893719806763285
c0_L64_rep000.npz,0.5,64,16200,3.491559873225851,3.654192438665426,9.203225634755873,11.100271002710027
c0_L64_rep000.npz,0.5,64,20000,3.412105405771576,3.6146984474331725,9.039638929317809,10.778947368421052
c0_L64_rep001.npz,0.5,64,1,0.6606451612903226,0.7531883336220335,3.1847824269886726,2.6425806451612903
c0_L64_rep001.npz,0.5,64,2,0.6962180710239458,0.7968394198158915,3.3076317075431416,2.7845003399048265
c0_L64_rep001.npz,0.5,64,3,0.7372519748709336,0.8403151939655172,3.4446131445511785,2.948884089272858
c0_L64_rep001.npz,0.5,64,4,0.7677887717546972,0.8686814741654829,3.5456921708133193,3.070464767616192
c0_L64_rep001.npz,0.5,64,5,0.7757736041378265,0.8843611900252526,3.5741199671901,3.103030303030303
c0_L64_rep001.npz,0.5,64,7,0.8051031004302032,0.9062753572832435,3.671536304658647,3.220125786163522
c0_L64_rep001.npz,0.5,64,8,0.8199194809857169,0.9212094972785154,3.713431302680078,3.2794235388310646
c0_L64_rep001.npz,0.5,64,10,0.8407791703518347,0.9440225609221599,3.7815302191202678,3.3628899835796386
c0_L64_rep001.npz,0.5,64,13,0.8597823021826181,0.9629053063676705,3.834568524818022,3.4391267842149453
c0_L64_rep001.npz,0.5,64,15,0.8722544694683074,0.9733776175200755,3.8814184492873216,3.4889267461669506
c0_L64_rep001.npz,0.5,64,19,0.8904455554849813,0.9966295276988637,3.940800378283282,3.5617391304347827
c0_L64_rep001.npz,0.5,64,24,0.9243804830993443,1.0415912823021158,4.034267545351903,3.696750902527076
c0_L64_rep001.npz,0.5,64,29,0.926788674621428,1.0553013633666573,4.042007427501464,3.7067873303167422
c0_L64_rep001.npz,0.5,64,36,0.9706239622790688,1.0851971029534577,4.177718176681275,3.8824644549763034
c0_L64_rep001.npz,0.5,64,44,0.9872442200372044,1.1212705121265403,4.227386072566999,3.9422521655437923
c0_L64_rep001.npz,0.5,64,55,1.0497436289890563,1.1662864255280398,4.371524733430466,4.145748987854251
c0_L64_rep001.npz,0.5,64,68,1.108843738893496,1.2063624231849972,4.515427102636072,4.338983050847458
c0_L64_rep001.npz,0.5,64,84,1.1429858521001526,1.2472538516997798,4.5774425331362325,4.442516268980477
c0_L64_rep001.npz,0.5,64,103,1.1855099441559713,1.2875332119228604,4.673057498991438,4.58165548098434
c0_L64_rep001.npz,0.5,64,127,1.205889066423191,1.3335261204650983,4.714964795471301,4.612612612612613
c0_L64_rep001.npz,0.5,64,157,1.28565615365466,1.3994302665929912,4.901351608020192,4.876190476190477
c0_L64_rep001.npz,0.5,64,194,1.3349997164943583,1.4309326492959036,5.033267303944548,5.075588599752169
c0_L64_rep001.npz,0.5,64,239,1.3586849044166116,1.483205987536273,5.0634540303734275,5.107231920199501
c0_L64_rep001.npz,0.5,64,296,1.445571016460207,1.5512637867647059,5.277547645173828,5.43236074270557
c0_L64_rep001.npz,0.5,64,365,1.4407738095238094,1.5628761878380408,5.276202872330999,5.425165562913907
c0_L64_rep001.npz,0.5,64,451,1.5031298071234174,1.6390433018866892,5.370665435549676,5.572789115646258
c0_L64_rep001.npz,0.5,64,556,1.540509088222255,1.6720803997473803,5.48272085716415,5.704735376044568
c0_L64_rep001.npz,0.5,64,687,1.6236253097893434,1.7701070217331119,5.688861572796845,6.041297935103245
c0_L64_rep001.npz,0.5,64,848,1.6922238372093024,1.8160613016548983,5.84957185705464,6.311248073959939
c0_L64_rep001.npz,0.5,64,1047,1.7019874447932002,1.832338069129095,5.892951950769034,6.320987654320987
c0_L64_rep001.npz,0.5,64,1292,1.7386569603327886,1.9128618244172668,5.962264186841048,6.390015600624025
c0_L64_rep001.npz,0.5,64,1595,1.798163613931859,1.9990489775779612,6.111454846780278,6.574638844301766
c0_L64_rep001.npz,0.5,64,1970,1.9667467948717947,2.164724683004712,6.45347138649431,7.049913941480207
c0_L64_rep001.npz,0.5,64,2432,2.1422535211267606,2.3216666789970013,6.736267246247384,7.529411764705882
c0_L64_rep001.npz,0.5,64,3002,2.1553832521045635,2.3971749147568584,6.92960051906069,7.728301886792453
c0_L64_rep001.npz,0.5,64,3706,2.3554237173869073,2.5875835615335054,7.2020065147185415,8.078895463510849
c0_L64_rep001.npz,0.5,64,4576,2.5034111501972065,2.718810692537089,7.42505515300323,8.410677618069816
c0_L64_rep001.npz,0.5,64,5649,2.6828772041809623,2.9624089152973396,7.9031626975787335,9.082039911308204
c0_L64_rep001.npz,0.5,64,6974,2.845366079703429,3.1045106169465297,8.256757820997363,9.660377358490566
c0_L64_rep001.npz,0.5,64,8610,3.0985058107360266,3.410159665691622,8.655210249768391,10.24
c0_L64_rep001.npz,0.5,64,10629,3.316198819953513,3.5421336476023972,9.173160952760142,11.160762942779291
c0_L64_rep001.npz,0.5,64,13122,3.5175689414156817,3.6733765235314,9.524257215064537,11.83815028901734
c0_L64_rep001.npz,0.5,64,16200,3.498048038112883,3.662942830126842,9.467724471107791,11.538028169014085
c0_L64_rep001.npz,0.5,64,20000,3.5044601769911505,3.701487392022358,9.231668411098243,10.981233243967829
c0_L64_rep002.npz,0.5,64,1,0.6655427434312994,0.7425688412791114,3.211648653592609,2.6614684860298894
c0_L64_rep002.npz,0.5,64,2,0.7054603563816765,0.7886801229940879,3.337074005736254,2.8209366391184574
c0_L64_rep002.npz,0.5,64,3,0.7305992586365182,0.8211794427100648,3.4181511844102705,2.921540656205421
c0_L64_rep002.npz,0.5,64,4,0.7587999718962973,0.8492698510232746,3.508459128437749,3.034074074074074
c0_L64_rep002.npz,0.5,64,5,0.7672689392578756,0.859655172186339,3.5341775822878922,3.0681647940074908
c0_L64_rep002.npz,0.5,64,7,0.7826095079731333,0.8731111371550573,3.5968028902947684,3.1291061879297173
c0_L64_rep002.npz,0.5,64,8,0.8065412399777725,0.8976429780762167,3.6717648650666996,3.2251968503937007
c0_L64_rep002.npz,0.5,64,10,0.8305389788765748,0.9176485105548673,3.749120267873017,3.321978913219789
c0_L64_rep002.npz,0.5,64,13,0.8550462808074049,0.9511455327968577,3.8182220283320705,3.4190317195325544
c0_L64_rep002.npz,0.5,64,15,0.8583457463252859,0.9517429837123803,3.833221028512686,3.4333612740989103
c0_L64_rep002.npz,0.5,64,19,0.8830762551333862,0.9827059283946296,3.905330409709474,3.5310344827586206
c0_L64_rep002.npz,0.5,64,24,0.9197110423116615,1.0222833297475615,4.015194733666777,3.6768402154398565
c0_L64_rep002.npz,0.5,64,29,0.929208898249309,1.0468952741634001,4.04216034110637,3.71350861287398
c0_L64_rep002.npz,0.5,64,36,0.9943708082534111,1.0945784518054458,4.222248722163531,3.9613152804642167
c0_L64_rep002.npz,0.5,64,44,1.0039751170847677,1.1268857858826353,4.245235371126569,3.9844357976653697
c0_L64_rep002.npz,0.5,64,55,1.021952987470229,1.156834097111669,4.287164464136801,4.0434353405725565
c0_L64_rep002.npz,0.5,64,68,1.0563635126090458,1.183730909066276,4.368033238083428,4.154158215010142
c0_L64_rep002.npz,0.5,64,84,1.1002038518128838,1.2276785256979348,4.480970308897655,4.289005235602095
c0_L64_rep002.npz,0.5,64,103,1.1618181243880097,1.2698269248811362,4.635076024059366,4.501098901098901
c0_L64_rep002.npz,0.5,64,127,1.220749794012634,1.3344882794386157,4.760273801274838,4.6811428571428575
c0_L64_rep002.npz,0.5,64,157,1.27591557458264,1.405052618024079,4.872625584575861,4.830188679245283
c0_L64_rep002.npz,0.5,64,194,1.3554765886287625,1.466569416845117,5.092879524612316,5.1651954602774275
c0_L64_rep002.npz,0.5,64,239,1.3983762162834315,1.5278242177578105,5.155314927332944,5.2445582586427655
c0_L64_rep002.npz,0.5,64,296,1.4545149378986237,1.5838550780234246,5.289880019329441,5.446808510638298
c0_L64_rep002.npz,0.5,64,365,1.5108198085726174,1.6501443277735408,5.427941473374217,5.626373626373627
c0_L64_rep002.npz,0.5,64,451,1.5608844848379357,1.7152835466128922,5.535534005634468,5.777150916784203
