file,c,L,t,threshold_05,positive_lobe,spectral_moment,inverse_interface_proxy
c0_L128_rep002.npz,0.5,128,22,0.9329429803903668,1.060138288311819,4.073477622932719,3.7312685037576863
c0_L128_rep002.npz,0.5,128,27,0.9574820772862389,1.0867896513653983,4.149292429404865,3.8298270219728847
c0_L128_rep002.npz,0.5,128,33,0.9785006545839712,1.115576549589047,4.211689967743342,3.913999044433827
c0_L128_rep002.npz,0.5,128,40,1.0052270502219947,1.141377240692947,4.291817235726797,4.014702278853222
c0_L128_rep002.npz,0.5,128,48,1.0500971367732912,1.1757648494917483,4.381857828024763,4.144700227675183
c0_L128_rep002.npz,0.5,128,58,1.075095601411391,1.203431654585774,4.437976443448339,4.216160576428204
c0_L128_rep002.npz,0.5,128,71,1.1202243629075141,1.2404239055517394,4.537969552280953,4.357446808510638
c0_L128_rep002.npz,0.5,128,86,1.1599810877787922,1.2773590195340008,4.619087770427267,4.47405789186237
c0_L128_rep002.npz,0.5,128,105,1.207579185520362,1.317353423213162,4.732085504153727,4.637418624398528
c0_L128_rep002.npz,0.5,128,127,1.2300090831238495,1.3439444873658464,4.778044567965827,4.7026406429391505
c0_L128_rep002.npz,0.5,128,154,1.2704121446144836,1.3830234898171545,4.876694609555755,4.834464443788728
c0_L128_rep002.npz,0.5,128,187,1.3134340349327838,1.42742445034157,4.970121659596463,4.970873786407767
c0_L128_rep002.npz,0.5,128,227,1.3486161629183226,1.4531465178920318,5.070562515955113,5.123202001250782
c0_L128_rep002.npz,0.5,128,276,1.3716062644000249,1.4945538304973325,5.111809018103743,5.161940768746062
c0_L128_rep002.npz,0.5,128,334,1.4281814930011207,1.5561458384954072,5.225316095906171,5.333333333333333
c0_L128_rep002.npz,0.5,128,406,1.4726737027264734,1.6073452194240496,5.3442363442011205,5.474106247911794
c0_L128_rep002.npz,0.5,128,493,1.5466722923953387,1.6775808041401334,5.534686678540871,5.756851721714687
c0_L128_rep002.npz,0.5,128,598,1.6027939616362559,1.731219981858671,5.64545335614218,5.925497287522604
c0_L128_rep002.npz,0.5,128,726,1.66502380639401,1.7893486175102384,5.807758182968105,6.1663530297327815
c0_L128_rep002.npz,0.5,128,881,1.7552363969083071,1.8822953466876482,6.020894075139862,6.506751389992057
c0_L128_rep002.npz,0.5,128,1069,1.7729881052505108,1.913522108346327,6.055079236917788,6.504168320762207
c0_L128_rep002.npz,0.5,128,1298,1.8360746300725954,1.9826782098105356,6.182630958556617,6.71750717507175
c0_L128_rep002.npz,0.5,128,1576,1.9251892396008765,2.078847132626842,6.357590380983494,6.951209164191769
c0_L128_rep002.npz,0.5,128,1912,1.984048404840484,2.1552184233794343,6.497463097083828,7.142109851787271
c0_L128_rep002.npz,0.5,128,2321,2.0744777816254922,2.241772428643767,6.699788835830352,7.447272727272727
c0_L128_rep002.npz,0.5,128,2818,2.153729758105449,2.330984170043603,6.853784793548042,7.670411985018727
c0_L128_rep002.npz,0.5,128,3420,2.283223418271102,2.457868138184375,7.090173223491785,8.00390815828041
c0_L128_rep002.npz,0.5,128,4151,2.3252247665506327,2.5166702367212257,7.142747944608071,8.039254170755642
c0_L128_rep002.npz,0.5,128,5039,2.4568239056740246,2.647197028110516,7.4153814500142,8.419321685508736
c0_L128_rep002.npz,0.5,128,6116,2.552962945776004,2.7581002339500946,7.583239269286157,8.664198836594394
c0_L128_rep002.npz,0.5,128,7423,2.7564775331942926,2.946373761664009,8.001367473586289,9.319681456200227
c0_L128_rep002.npz,0.5,128,9010,2.8979535003861066,3.1017204367897726,8.271341306992571,9.74078478002378
c0_L128_rep002.npz,0.5,128,10937,2.989763566057389,3.2123838837281893,8.485120606974508,10.063882063882064
c0_L128_rep002.npz,0.5,128,13275,3.2286257911835543,3.3906150246803355,8.858934474321567,10.60453074433657
c0_L128_rep002.npz,0.5,128,16113,3.28784161502607,3.5046493829099172,9.004744450213844,10.78604344963792
c0_L128_rep002.npz,0.5,128,19557,3.515078770012014,3.6986286795242718,9.386089057971109,11.299310344827585
c0_L128_rep002.npz,0.5,128,23739,3.7489601487161615,3.9502245288747764,9.663436160142348,11.611622962437988
c0_L128_rep002.npz,0.5,128,28814,3.926044833014842,4.112605485685142,10.097645057238841,12.459315589353611
c0_L128_rep002.npz,0.5,128,34974,4.046261132962611,4.254603235217054,10.359481415553033,12.770070148090413
c0_L128_rep002.npz,0.5,128,42451,4.408572383614926,4.594742218464865,11.000085386975899,13.81450252951096
c0_L128_rep002.npz,0.5,128,51526,4.5823022812438365,4.819374690988638,11.31159898037906,14.246956521739131
c0_L128_rep002.npz,0.5,128,62542,4.929049892208193,5.166896022142596,11.930205034440053,15.283582089552239
c0_L128_rep002.npz,0.5,128,75913,5.117184388689765,5.352394532258243,12.10396412474258,15.398496240601503
c0_L128_rep002.npz,0.5,128,92142,5.5708794173185865,5.82643762864496,12.636496587709502,16.031311154598825
c0_L128_rep002.npz,0.5,128,111841,5.827009638283812,6.149651565306533,12.81344784003654,16.125984251968504
c0_L128_rep002.npz,0.5,128,135751,6.2343234525060485,6.509297992091552,13.702750916973939,17.636167922497307
c0_L128_rep002.npz,0.5,128,164773,6.435234899328859,6.766265896388463,13.882737355729303,17.655172413793103
c0_L128_rep002.npz,0.5,128,200000,6.887590711175618,7.181081565281678,14.736886114682312,19.117852975495914
c0_L128_rep003.npz,0.5,128,1,0.666454240138342,0.756322839340267,3.2045354927988923,2.665798893589326
c0_L128_rep003.npz,0.5,128,2,0.6999611616010297,0.7889068051518088,3.321251884763751,2.7997265892002736
c0_L128_rep003.npz,0.5,128,3,0.7271333076974558,0.81889405861879,3.414005306299847,2.9080582179623713
c0_L128_rep003.npz,0.5,128,4,0.749165254019623,0.8482631782946574,3.4846565922514405,2.9957944779667214
c0_L128_rep003.npz,0.5,128,5,0.7675768477391001,0.8646535131297184,3.5489779594548767,3.069314349943799
c0_L128_rep003.npz,0.5,128,6,0.7798643149942747,0.8812547001019082,3.584934060954224,3.1189796306872264
c0_L128_rep003.npz,0.5,128,7,0.7949223045833878,0.8921591932928599,3.63986838308615,3.1795070832524743
c0_L128_rep003.npz,0.5,128,8,0.8084434737057618,0.9133580460620715,3.6777431111167607,3.233471482139333
c0_L128_rep003.npz,0.5,128,10,0.8299068747384202,0.9408135314018629,3.747751286719217,3.319286871961102
c0_L128_rep003.npz,0.5,128,12,0.8547632900058877,0.9638814632610485,3.8277845037460048,3.4190317195325544
c0_L128_rep003.npz,0.5,128,15,0.8824890255302045,0.9920781656539994,3.914770084124599,3.5295131408875484
c0_L128_rep003.npz,0.5,128,18,0.8930297076537506,1.009235800686655,3.9425889418960405,3.5718334423370393
c0_L128_rep003.npz,0.5,128,22,0.9164044786353875,1.032645275416281,4.017320761582555,3.665324384787472
c0_L128_rep003.npz,0.5,128,27,0.9317578777093452,1.0571974328724312,4.066083287765381,3.727024567788899
c0_L128_rep003.npz,0.5,128,33,0.9651274527896905,1.0899599390281576,4.167162718175096,3.8605089538171535
c0_L128_rep003.npz,0.5,128,40,0.994658539249063,1.122229820578724,4.246577578011489,3.978630403108305
c0_L128_rep003.npz,0.5,128,48,1.021384783798577,1.144710527549867,4.312512609112818,4.061477441745166
c0_L128_rep003.npz,0.5,128,58,1.0645632904972575,1.1834997460631964,4.406298141573009,4.189209920736385
