composition,L,sweep,n_replicas,resolved_all,resolved_x,resolved_y,mean_length_x,mean_length_y,mean_length,standard_error,length_over_L
0.5,128,3,16,True,16,16,0.7345594795382088,0.7351843833988307,0.7348719314685198,0.0009699377578858995,0.005741186964597811
0.5,128,4,16,True,16,16,0.7580770860639644,0.7587799285713344,0.7584285073176493,0.0013187271653026086,0.005925222713419135
0.5,128,5,16,True,16,16,0.7765156662130437,0.7761613788028554,0.7763385225079495,0.0012602427471658383,0.006065144707093356
0.5,128,6,16,True,16,16,0.7914193934467001,0.7924694200908922,0.7919444067687962,0.0014797317961321565,0.00618706567788122
0.5,128,7,16,True,16,16,0.806176947730798,0.8083758839270704,0.8072764158289341,0.0015044403627604889,0.006306846998663547
0.5,128,8,16,True,16,16,0.8199966319749421,0.8197162683722898,0.8198564501736161,0.001363017440997377,0.006405128516981376
0.5,128,10,16,True,16,16,0.8419078028089291,0.8429770979757512,0.8424424503923401,0.001536275494083359,0.006581581643690157
0.5,128,12,16,True,16,16,0.8588167900178834,0.8592728669194756,0.8590448284686794,0.0015635389936212835,0.0067112877224115575
0.5,128,14,16,True,16,16,0.8770513316801545,0.8750007890821027,0.8760260603811286,0.0016450334654923113,0.006843953596727567
0.5,128,16,16,True,16,16,0.8910806518414514,0.8908008674828447,0.8909407596621481,0.0020037990723627656,0.006960474684860532
0.5,128,20,16,True,16,16,0.9197852974526228,0.9183315646762522,0.9190584310644376,0.0018717054309725179,0.007180143992690919
0.5,128,23,16,True,16,16,0.9355684185307589,0.934418908193189,0.9349936633619738,0.002323122178019581,0.00730463799501542
0.5,128,28,16,True,16,16,0.959335191258263,0.9574252287905338,0.9583802100243982,0.0022023257204790555,0.007487345390815611
0.5,128,33,16,True,16,16,0.982874622695812,0.977169004900128,0.9800218137979699,0.002269060278987606,0.00765642042029664
0.5,128,39,16,True,16,16,1.003906894275264,0.9959403374716418,0.999923615873453,0.0025167358404614296,0.007811903249011352
0.5,128,47,16,True,16,16,1.0416937050439576,1.027286766556699,1.0344902358003283,0.003010747363608906,0.008081954967190065
0.5,128,56,16,True,16,16,1.0719785798446075,1.0592709931062325,1.06562478647542,0.0032191611443231306,0.008325193644339219
0.5,128,66,16,True,16,16,1.096094953154069,1.0916725009209305,1.0938837270374997,0.003547143214519422,0.008545966617480466
0.5,128,79,16,True,16,16,1.1290968556579575,1.1249314051824375,1.1270141304201975,0.0034051723167518476,0.008804797893907793
0.5,128,94,16,True,16,16,1.1609409925357008,1.1583217461198831,1.159631369327792,0.003851547432729996,0.009059620072873375
0.5,128,112,16,True,16,16,1.19319587594868,1.186389925020563,1.1897929004846215,0.0039038192697047314,0.009295257035036105
0.5,128,134,16,True,16,16,1.2218880024423628,1.2243929452598215,1.2231404738510923,0.0033488357002276203,0.009555784951961658
0.5,128,159,16,True,16,16,1.2589281559933814,1.26076224424324,1.259845200118311,0.003133655514583736,0.009842540625924304
0.5,128,190,16,True,16,16,1.292822391708202,1.2966972160023054,1.2947598038552535,0.0031186849411687554,0.010115310967619168
0.5,128,226,16,True,16,16,1.3330074702249988,1.3302309487575175,1.331619209491258,0.0026385640853987284,0.010403275074150453
0.5,128,269,16,True,16,16,1.374740057464721,1.37516700212847,1.3749535297965956,0.002929392370437026,0.010741824451535903
0.5,128,321,16,True,16,16,1.4076825087464542,1.4137641107810868,1.4107233097637706,0.0027647608855338496,0.011021275857529458
0.5,128,382,16,True,16,16,1.4514008898402344,1.4511362225754196,1.451268556207827,0.003286322935629157,0.011338035595373648
0.5,128,455,16,True,16,16,1.4978301841752497,1.4931026154421398,1.4954663998086948,0.0031646010382264484,0.011683331248505428
0.5,128,542,16,True,16,16,1.544474540693695,1.542246553222202,1.5433605469579483,0.004825548902780989,0.012057504273108971
0.5,128,646,16,True,16,16,1.6017198517181503,1.5887258754036508,1.5952228635609007,0.005469726726946621,0.012462678621569537
0.5,128,769,16,True,16,16,1.6470801395812866,1.641357802306385,1.644218970943836,0.004788455141596546,0.012845460710498718
0.5,128,916,16,True,16,16,1.7082985897665743,1.7018509517251355,1.705074770745855,0.005234912668287946,0.013320896646451991
0.5,128,1091,16,True,16,16,1.7574793754211502,1.7623789687431155,1.7599291720821324,0.005971029842164205,0.01374944665689166
0.5,128,1300,16,True,16,16,1.8303367796390795,1.811823873260209,1.821080326449644,0.005494056314963973,0.014227190050387844
0.5,128,1548,16,True,16,16,1.8995257813776876,1.8773060564970012,1.888415918937344,0.006015662040786312,0.014753249366698
0.5,128,1844,16,True,16,16,1.9770038155600165,1.9496260652022723,1.9633149403811443,0.009022952265952214,0.01533839797172769
0.5,128,2197,16,True,16,16,2.0482498266727305,2.0336885052601534,2.040969165966442,0.010551322422792504,0.015945071609112828
0.5,128,2617,16,True,16,16,2.1313886919256424,2.120516179944548,2.1259524359350954,0.011083774632595033,0.016609003405742933
0.5,128,3117,16,True,16,16,2.222461518891319,2.192275065350319,2.207368292120819,0.009176015600081428,0.017245064782193897
0.5,128,3712,16,True,16,16,2.319960148493636,2.2961993684216973,2.3080797584576667,0.011879968224993827,0.01803187311295052
0.5,128,4421,16,True,16,16,2.4049437159207665,2.3780770828470086,2.391510399383888,0.012736544399451542,0.018683674995186625
0.5,128,5266,16,True,16,16,2.52163591040446,2.4758669144502186,2.4987514124273393,0.01261938243801876,0.01952149540958859
0.5,128,6273,16,True,16,16,2.6215480416939494,2.5823809630512873,2.601964502372619,0.012518844590030357,0.020327847674786084
0.5,128,7472,16,True,16,16,2.721138753339516,2.6793500438191824,2.7002443985793487,0.01640212878532377,0.021095659363901162
0.5,128,8900,16,True,16,16,2.832600485092887,2.7872249624041947,2.8099127237485413,0.013550192109067152,0.02195244315428548
0.5,128,10600,16,True,16,16,2.966172419809705,2.922462636366114,2.9443175280879093,0.012656440054003768,0.02300248068818679
0.5,128,12626,16,True,16,16,3.1179197235203087,3.06445090944204,3.0911853164811744,0.014427714293573582,0.024149885285009175
0.5,128,15039,16,True,16,16,3.266562314429591,3.2148208201297503,3.2406915672796712,0.022378851207929117,0.02531790286937243
0.5,128,17913,16,True,16,16,3.442557124454278,3.35665140322545,3.3996042638398647,0.023614864867188688,0.026559408311248943
0.5,128,21336,16,True,16,16,3.6223944321645414,3.534183482673621,3.5782889574190806,0.02385906574236808,0.027955382479836567
0.5,128,25413,16,True,16,16,3.785339987248345,3.7088945076614657,3.7471172474549057,0.026591307948284588,0.02927435349574145
0.5,128,30270,16,True,16,16,3.9603712502785453,3.8497967487784175,3.905083999528481,0.022622984859558652,0.03050846874631626
0.5,128,36055,16,True,16,16,4.1491839187621835,4.022690739482244,4.085937329122213,0.027341312825115833,0.03192138538376729
0.5,128,42945,16,True,16,16,4.348418284453506,4.197606073045187,4.2730121787493465,0.029261207161018057,0.03338290764647927
0.5,128,51152,16,True,16,16,4.568528130937365,4.371914969564429,4.470221550250897,0.03589986193227114,0.03492360586133513
0.5,128,60927,16,True,16,16,4.853370816239194,4.630515537036256,4.741943176637726,0.03720730035358955,0.03704643106748223
0.5,128,72570,16,True,16,16,5.084288464004491,4.882019741514212,4.983154102759351,0.040151562824439636,0.03893089142780743
0.5,128,86439,16,True,16,16,5.4227663399959685,5.071991083932536,5.247378711964252,0.05765186455814936,0.04099514618722072
0.5,128,102958,16,True,16,16,5.658403565346933,5.410059513202146,5.534231539274539,0.07471925120054046,0.043236183900582335
0.5,128,122633,16,True,16,16,5.878443487248008,5.728572890328996,5.803508188788502,0.08227668913884151,0.04533990772491017
0.5,128,146069,16,True,16,16,6.180897390978486,6.043569586853938,6.112233488916212,0.0926470128101462,0.04775182413215791
0.5,128,173983,16,True,16,16,6.420782702718181,6.317453442222124,6.369118072470153,0.0977823032256561,0.04975873494117307
0.5,128,207231,16,True,16,16,6.794749775380724,6.755776804455166,6.7752632899179455,0.09265883084648859,0.05293174445248395
0.5,128,246834,16,True,16,16,7.277678904297004,7.161967437592338,7.2198231709446725,0.1095698860381197,0.056404868523005254
0.5,128,294005,16,True,16,16,7.7200290173355945,7.45030219107773,7.585165604206663,0.10017789793738477,0.05925910628286456
0.5,128,350190,16,True,16,16,8.196908342256714,7.844592779184956,8.020750560720835,0.12262079397198235,0.06266211375563152
0.5,128,417112,16,True,16,16,8.684671990129273,8.204317321755738,8.444494655942504,0.1536517571038161,0.06597261449955082
0.5,128,496824,16,True,16,16,9.37066466150051,8.641236896961189,9.005950779230849,0.1529204490754423,0.07035899046274101
0.5,128,591769,16,True,16,16,9.890620255664114,9.038564499533527,9.464592377598821,0.15097506524674573,0.07394212794999079
0.5,128,704857,16,True,16,16,10.511449837361111,9.343479204726698,9.927464521043904,0.2000098180313275,0.0775583165706555
0.5,128,839558,16,True,16,16,11.449800753867542,9.924801172546228,10.687300963206885,0.26554508347932115,0.08349453877505379
0.5,128,1000000,16,True,16,16,12.193361807487397,10.52643153442708,11.359896670957239,0.22479076739016626,0.08874919274185343
0.15,32,1,16,True,16,16,0.6007685400016862,0.611324123771734,0.6060463318867101,0.0050715617471704276,0.01893894787145969
0.15,32,2,16,True,16,16,0.633809154515838,0.6363727691972862,0.6350909618565621,0.005235820583803943,0.019846592558017566
0.15,32,3,16,True,16,16,0.655022226142453,0.6568061735389656,0.6559141998407094,0.005225109376628432,0.02049731874502217
0.15,32,4,16,True,16,16,0.6616480119170383,0.6651272410545702,0.6633876264858043,0.0049504871898366515,0.020730863327681384
0.15,32,5,16,True,16,16,0.6664070253147953,0.6853615463074502,0.6758842858111227,0.004327038830145546,0.021121383931597584
0.15,32,6,16,True,16,16,0.6795577666300385,0.6897889976323597,0.6846733821311991,0.004648086294467359,0.021396043191599972
0.15,32,7,16,True,16,16,0.6837659937501971,0.702384156788804,0.6930750752695005,0.0044911673021525034,0.02165859610217189
0.15,32,8,16,True,16,16,0.6917137341234538,0.708099150611467,0.6999064423674605,0.005308833904606381,0.02187207632398314
0.15,32,10,16,True,16,16,0.7128879923521747,0.7142690408636609,0.7135785166079177,0.007366195066316,0.02229932864399743
0.15,32,12,16,True,16,16,0.729727951793917,0.7289452580962157,0.7293366049450666,0.008081903004981052,0.02279176890453333
0.15,32,14,16,True,16,16,0.7436724141402167,0.7247788678040326,0.7342256409721246,0.006167853153516243,0.022944551280378894
0.15,32,16,16,True,16,16,0.7525548524591655,0.740784739635957,0.7466697960475613,0.0062782944350001655,0.023333431126486292
0.15,32,20,16,True,16,16,0.7862679480122852,0.7506997536834163,0.7684838508478508,0.007449956676101884,0.024015120338995336
0.15,32,23,16,True,16,16,0.8050302423075503,0.7699901099244439,0.787510176115997,0.007105995220690906,0.024609693003624908
0.15,32,28,16,True,16,16,0.8107170531960399,0.7981935454121728,0.8044552993041064,0.005912076668276608,0.025139228103253326
0.15,32,33,16,True,16,16,0.818633827488147,0.8085020097673693,0.8135679186277582,0.0076301147827756806,0.025423997457117445
0.15,32,39,16,True,16,16,0.8427136624696294,0.8392832527680594,0.8409984576188445,0.006889474861699956,0.02628120180058889
0.15,32,47,16,True,16,16,0.862924624315728,0.85588398977076,0.8594043070432439,0.010093266870628694,0.02685638459510137
0.15,32,56,16,True,16,16,0.8644735119898006,0.8753369043781101,0.8699052081839553,0.011344347146780105,0.027184537755748604
0.15,32,66,16,True,16,16,0.9046116384828675,0.8853185066659763,0.8949650725744218,0.01091931469316235,0.027967658517950682
0.15,32,79,16,True,16,16,0.9156008898278418,0.9240317598569838,0.9198163248424129,0.010236600355891062,0.028744260151325404
0.15,32,94,16,True,16,16,0.9304447861099148,0.9343663117668293,0.932405548938372,0.010506014791880071,0.029137673404324126
0.15,32,112,16,True,16,16,0.9646267327308448,0.9563838971171145,0.9605053149239796,0.01607417963729746,0.030015791091374363
0.15,32,134,16,True,16,16,1.0108407928984156,0.9766015541535503,0.9937211735259831,0.017261335623825598,0.031053786672686972
0.15,32,159,16,True,16,16,1.0317014104880284,1.00911514496818,1.020408277728104,0.01941053730943923,0.03188775867900325
0.15,32,190,16,True,16,16,1.082864557547267,1.0738628761978375,1.0783637168725522,0.0214933638533441,0.033698866152267255
0.15,32,226,16,True,16,16,1.0495255819474083,1.1236152321366921,1.0865704070420503,0.018074305028596173,0.03395532522006407
0.15,32,269,16,True,16,16,1.1020264905639288,1.1464805787324859,1.1242535346482072,0.019725674353714827,0.035132922957756475
0.15,32,321,16,True,16,16,1.164750679881576,1.1767106453253813,1.1707306626034788,0.023582526566383266,0.03658533320635871
0.15,32,382,16,True,16,16,1.183115278282039,1.2527199425186892,1.2179176104003644,0.025254345660642417,0.03805992532501139
0.15,32,455,16,True,16,16,1.2260139119664835,1.2695689857563717,1.2477914488614275,0.02762245081722181,0.03899348277691961
0.15,32,542,16,True,16,16,1.3316204316202958,1.3494864937261217,1.3405534626732087,0.027884785763562184,0.04189229570853777
0.15,32,646,16,True,16,16,1.3273772074545735,1.3352907940229413,1.3313340007387575,0.025126496951163202,0.04160418752308617
0.15,32,769,16,True,16,16,1.4192333578604885,1.4585392861827429,1.4388863220216157,0.023763512841702427,0.04496519756317549
0.15,32,916,16,True,16,16,1.4875133666470073,1.486651284948898,1.4870823257979526,0.03953077697176665,0.04647132268118602
0.15,32,1091,16,True,16,16,1.5287167913653699,1.4827416852003634,1.5057292382828664,0.0338953842797934,0.047054038696339576
0.15,32,1300,16,True,16,16,1.5349339426869393,1.5608073533108981,1.5478706479989186,0.03813789297061851,0.048370957749966206
0.15,32,1548,16,True,16,16,1.5576215625554335,1.6395645778272505,1.5985930701913422,0.04182716655329489,0.049956033443479445
0.15,32,1844,16,True,16,16,1.6474560703484826,1.7067727921943363,1.677114431271409,0.044563964131127995,0.05240982597723153
0.15,32,2197,16,True,16,16,1.6850307834709264,1.7276257459690594,1.7063282647199929,0.040251603117969034,0.05332275827249978
0.15,32,2617,16,True,16,16,1.7391516997689178,1.8463935198946313,1.7927726098317747,0.037866039853223905,0.05602414405724296
0.15,32,3117,16,True,16,16,1.8844443903284276,1.935037068254479,1.9097407292914532,0.047889237014665124,0.05967939779035791
0.15,32,3712,16,True,16,16,2.004756662607684,2.0575119351391575,2.031134298873421,0.056409203203776626,0.0634729468397944
0.15,32,4421,16,True,16,16,2.0345922019294624,2.230457054250061,2.1325246280897616,0.06095841502089392,0.06664139462780505
0.15,32,5266,16,True,16,16,2.146794577018479,2.0579979896978937,2.1023962833581864,0.06710264529251,0.06569988385494333
0.15,32,6273,16,True,16,16,2.1065209440694566,2.1355918356849957,2.121056389877226,0.08071310094605172,0.06628301218366331
0.15,32,7472,16,True,16,16,2.1859599701889554,2.226291400824876,2.206125685506916,0.08081515765139292,0.06894142767209112
0.15,32,8900,16,True,16,16,2.5927217089193686,2.5281520779923583,2.5604368934558637,0.15589654920695747,0.08001365292049574
0.15,32,10600,16,True,16,16,2.8075081818537155,2.6431963155832134,2.7253522487184645,0.14978046077405532,0.08516725777245202
0.15,32,12626,16,True,16,16,2.6953355752978543,2.9642714991026686,2.8298035372002612,0.1466551141298477,0.08843136053750816
0.15,32,15039,16,True,16,16,2.763884095775178,2.94302611733634,2.8534551065557583,0.13260431851041823,0.08917047207986745
0.15,32,17913,16,True,16,16,3.0065910535296645,3.207956715342574,3.1072738844361196,0.21511448640604153,0.09710230888862874
0.15,32,21336,16,True,16,16,3.15660967075819,3.356782900373042,3.2566962855656163,0.18190486209115397,0.10177175892392551
0.15,32,25413,16,True,16,16,3.248386202022374,3.4486986365337957,3.348542419278085,0.16076056230975633,0.10464195060244015
0.15,32,30270,16,True,16,16,3.5685649075122816,3.6563824736437542,3.612473690578018,0.2083160065877486,0.11288980283056306
0.15,32,36055,16,True,16,16,3.7449734298890585,3.719930131693959,3.732451780791509,0.17801478632380527,0.11663911814973466
0.15,32,42945,16,True,16,16,3.8986726456940497,3.692488071194341,3.795580358444196,0.155532842972411,0.11861188620138112
0.15,32,51152,16,True,16,16,4.235685128368539,3.907887577032151,4.071786352700345,0.11071402255366726,0.12724332352188578
0.15,32,60927,16,True,16,16,4.177463712776708,4.135145257201836,4.156304484989272,0.10115891369116965,0.12988451515591476
0.15,32,72570,16,True,16,16,3.9564388531322736,4.125150686751495,4.0407947699418845,0.08786879835878178,0.1262748365606839
0.15,32,86439,16,True,16,16,4.10949440518281,4.319106934562562,4.214300669872686,0.07509464811011658,0.13169689593352144
0.15,32,102958,16,True,16,16,3.971916605314684,4.224646509890902,4.098281557602793,0.08407130566203706,0.1280712986750873
0.15,32,122633,16,True,16,16,4.109919805333013,4.283405290041607,4.19666254768731,0.05647883824340004,0.13114570461522843
0.15,32,146069,16,True,16,16,4.199261858407976,4.08798036138124,4.1436211098946085,0.07838060137857446,0.12948815968420652
0.15,32,173983,16,True,16,16,4.1484691217189384,4.408505077279491,4.278487099499215,0.043620731307302,0.13370272185935048
0.15,32,207231,16,True,16,16,4.157227051309692,4.270482012291094,4.2138545318003935,0.06925307463162478,0.1316829541187623
0.15,32,246834,16,True,16,16,4.275973479916351,4.195875571464381,4.235924525690367,0.05622904076372428,0.13237264142782396
0.15,32,294005,16,True,16,16,4.2677706945684495,4.061210848036906,4.164490771302677,0.060631865674239664,0.13014033660320865
0.15,32,350190,16,True,16,16,4.084757426513103,3.8966748954374077,3.9907161609752553,0.09416349096805145,0.12470988003047673
0.15,32,417112,16,True,16,16,4.092297183746158,4.1550569801698956,4.123677081958026,0.05970813752089086,0.1288649088111883
0.15,32,496824,16,True,16,16,4.252704456074763,4.28291219544783,4.267808325761296,0.055419980803927064,0.1333690101800405
0.15,32,591769,16,True,16,16,4.143901931103038,4.049577154717841,4.09673954291044,0.08606278170236589,0.12802311071595124
0.15,32,704857,16,True,16,16,4.363362813977743,3.9107645521524916,4.137063683065118,0.059777836089654264,0.12928324009578493
0.15,32,839558,16,True,16,16,4.342118872033728,3.8811081411942006,4.111613506613964,0.07184881753215301,0.12848792208168638
0.15,32,1000000,16,True,16,16,4.045590945237839,4.173045307804111,4.109318126520975,0.08108488708152922,0.12841619145378047
0.15,64,1,16,True,16,16,0.6051344770163576,0.6012248070902421,0.6031796420532999,0.0018778969406008112,0.00942468190708281
0.15,64,2,16,True,16,16,0.6307697006962272,0.6284478744636739,0.6296087875799505,0.001984565868532016,0.009837637305936727
0.15,64,3,16,True,16,16,0.6484300121682103,0.6454147626428829,0.6469223874055469,0.0024678526265055354,0.01010816230321167
0.15,64,4,16,True,16,16,0.6643038760253923,0.6565090636356008,0.6604064698304964,0.0030147036208806165,0.010318851091101507
0.15,64,5,16,True,16,16,0.6710448070516781,0.6694195188334421,0.67023216294256,0.0031860625351625804,0.0104723775459775
0.15,64,6,16,True,16,16,0.6815194962679838,0.6792679747155163,0.68039373549175,0.002927122031468648,0.010631152117058593
0.15,64,7,16,True,16,16,0.6881181672245931,0.6873938749545512,0.6877560210895721,0.003245914306725329,0.010746187829524564
0.15,64,8,16,True,16,16,0.6918909454512321,0.6959889264258285,0.6939399359385302,0.0031310046471931512,0.010842811499039534
0.15,64,10,16,True,16,16,0.7030635610802345,0.7147739722580948,0.7089187666691646,0.0029663711305951013,0.011076855729205698
0.15,64,12,16,True,16,16,0.7157642388867054,0.7159047507844167,0.7158344948355612,0.004010081672146593,0.011184913981805643
0.15,64,14,16,True,16,16,0.7223707420556065,0.7344428777870378,0.7284068099213221,0.003709487232139861,0.011381356405020658
0.15,64,16,16,True,16,16,0.7359206816190305,0.7450204655776114,0.7404705735983209,0.003578500541692645,0.011569852712473764
0.15,64,20,16,True,16,16,0.7495218646291619,0.7533520094840627,0.7514369370566123,0.004227298442417282,0.011741202141509567
0.15,64,23,16,True,16,16,0.7579304643287501,0.7651995991406175,0.7615650317346838,0.0032723448919455326,0.011899453620854435
0.15,64,28,16,True,16,16,0.7766226818312199,0.7826166500706997,0.7796196659509599,0.0031889635464080303,0.012181557280483748
0.15,64,33,16,True,16,16,0.7925314983865421,0.7972853713229381,0.7949084348547404,0.0032725475592329007,0.012420444294605319
0.15,64,39,16,True,16,16,0.8195775542784183,0.8205574750649622,0.8200675146716901,0.0026967033646793422,0.012813554916745159
0.15,64,47,16,True,16,16,0.8374463109083959,0.833888873734594,0.8356675923214949,0.005441256024032058,0.013057306130023358
0.15,64,56,16,True,16,16,0.8463735424291386,0.8583272525101198,0.8523503974696293,0.004735248349220397,0.013317974960462957
0.15,64,66,16,True,16,16,0.8744176040737184,0.8927059179630925,0.8835617610184054,0.005068227016710652,0.013805652515912585
0.15,64,79,16,True,16,16,0.8902923807887816,0.9104380024143428,0.9003651916015623,0.005581725204166118,0.01406820611877441
0.15,64,94,16,True,16,16,0.928076494780009,0.9362217986395609,0.9321491467097849,0.006394881492360854,0.014564830417340389
0.15,64,112,16,True,16,16,0.9443803546295781,0.9611361097924165,0.9527582322109973,0.006436075434532878,0.014886847378296833
0.15,64,134,16,True,16,16,0.9679620220576239,0.9971626453839172,0.9825623337207706,0.00728218440883269,0.015352536464387041
0.15,64,159,16,True,16,16,0.9979204239356891,1.011179416938944,1.0045499204373167,0.009810069376507484,0.015696092506833074
0.15,64,190,16,True,16,16,1.058704871992927,1.0454205622445887,1.052062717118758,0.008574554177099259,0.016438479954980594
0.15,64,226,16,True,16,16,1.0689238543124346,1.0859245550628527,1.0774242046876434,0.008950023043520564,0.01683475319824443
0.15,64,269,16,True,16,16,1.0839416585894108,1.1219442943946816,1.1029429764920462,0.013340810293542,0.017233484007688222
0.15,64,321,16,True,16,16,1.1267715103293687,1.1706331388216018,1.148702324575485,0.010004253084782373,0.017948473821491954
0.15,64,382,16,True,16,16,1.1673680643632796,1.1876469552239282,1.1775075097936039,0.011617606957110555,0.01839855484052506
0.15,64,455,16,True,16,16,1.2317414795852737,1.2556137847274453,1.2436776321563596,0.014482135921630132,0.01943246300244312
0.15,64,542,16,True,16,16,1.2551601108324941,1.3033149124123535,1.2792375116224235,0.012158284088263806,0.019988086119100367
0.15,64,646,16,True,16,16,1.3013816008980956,1.3196238249468926,1.310502712922494,0.013044418171921602,0.02047660488941397
0.15,64,769,16,True,16,16,1.3834004869546663,1.3595837554619408,1.3714921212083038,0.013134362607983271,0.021429564393879746
0.15,64,916,16,True,16,16,1.4051300511277165,1.432502090216579,1.4188160706721475,0.01516919499230716,0.022169001104252305
0.15,64,1091,16,True,16,16,1.487147289989407,1.4694409092557081,1.4782940996225575,0.010155118185742393,0.02309834530660246
0.15,64,1300,16,True,16,16,1.5204715343449922,1.5021158904993497,1.5112937124221708,0.014446186961740678,0.02361396425659642
0.15,64,1548,16,True,16,16,1.5829024896338428,1.5605608727705214,1.5717316812021822,0.01725189844647356,0.024558307518784097
0.15,64,1844,16,True,16,16,1.6315035107018634,1.5952151952583742,1.613359352980119,0.014546438335714463,0.025208739890314358
0.15,64,2197,16,True,16,16,1.6872766853517875,1.6871382182436518,1.6872074517977198,0.01766716089130091,0.026362616434339372
0.15,64,2617,16,True,16,16,1.7342449980042152,1.7623154064118607,1.748280202208038,0.022730918728446785,0.027316878159500593
0.15,64,3117,16,True,16,16,1.8248968541851043,1.8021206530995595,1.8135087536423322,0.022979569101568197,0.02833607427566144
0.15,64,3712,16,True,16,16,1.877140984403601,1.8844009068176426,1.8807709456106219,0.02410038734377401,0.029387046025165967
0.15,64,4421,16,True,16,16,1.9555059687554528,1.9657285033576724,1.960617236056563,0.02384321272127072,0.030634644313383797
0.15,64,5266,16,True,16,16,1.9849920710448363,2.0517790495331805,2.0183855602890084,0.03149161848214397,0.031537274379515756
0.15,64,6273,16,True,16,16,2.128713728816421,2.190393365498479,2.1595535471574503,0.02960997063216029,0.03374302417433516
0.15,64,7472,16,True,16,16,2.1409017234830854,2.2854202592465827,2.213160991364834,0.043691212675157735,0.03458064049007553
0.15,64,8900,16,True,16,16,2.3457862778643177,2.3464049956385398,2.3460956367514285,0.047077927898785156,0.03665774432424107
0.15,64,10600,16,True,16,16,2.4337113810868516,2.4582001928069332,2.445955786946893,0.04426543568990404,0.038218059171045204
0.15,64,12626,16,True,16,16,2.568478557563602,2.6839042483287656,2.6261914029461844,0.043491128037360605,0.04103424067103413
0.15,64,15039,16,True,16,16,2.6938296787736915,2.845609719277498,2.769719699025595,0.05129075773082172,0.04327687029727492
0.15,64,17913,16,True,16,16,2.8853890444069332,2.9345570997233192,2.909973072065126,0.0680109803514737,0.04546832925101759
0.15,64,21336,16,True,16,16,3.09485138180758,3.110368126475452,3.102609754141517,0.0673204134368697,0.0484782774084612
0.15,64,25413,16,True,16,16,3.2260401850527725,3.2956609257383604,3.2608505553955665,0.06174163548048566,0.050950789928055726
0.15,64,30270,16,True,16,16,3.4166317152036907,3.2523161036746666,3.3344739094391787,0.057855737563700924,0.052101154834987166
0.15,64,36055,16,True,16,16,3.5946852454906693,3.535255029467258,3.5649701374789635,0.07235328269772481,0.055702658398108805
0.15,64,42945,16,True,16,16,3.8209978428025124,3.573820960942574,3.697409401872543,0.08797064794102165,0.05777202190425849
0.15,64,51152,16,True,16,16,4.088895074028121,3.803368126125056,3.9461316000765883,0.06476236598438266,0.06165830625119669
0.15,64,60927,16,True,16,16,4.268769541575921,3.909078368998628,4.088923955287274,0.09005799776694319,0.06388943680136365
0.15,64,72570,16,True,16,16,4.634775782335005,4.268216046149314,4.45149591424216,0.10237886883884874,0.06955462366003375
0.15,64,86439,16,True,16,16,4.843878466802359,4.444153748267295,4.644016107534827,0.14854285806771247,0.07256275168023167
0.15,64,102958,16,True,16,16,4.9832839729085165,4.636412195461386,4.809848084184951,0.1298735574384023,0.07515387631538986
0.15,64,122633,16,True,16,16,5.166412176078561,4.9425976064016055,5.054504891240084,0.1513693103070014,0.07897663892562631
0.15,64,146069,16,True,16,16,5.485596097973477,5.333050293799467,5.409323195886471,0.20421556664763482,0.08452067493572611
0.15,64,173983,16,True,16,16,5.887755043052431,5.777882413696307,5.832818728374369,0.2595819807816638,0.09113779263084952
0.15,64,207231,16,True,16,16,6.158685325615416,5.802440904768859,5.980563115192136,0.33142783258988917,0.09344629867487712
0.15,64,246834,16,True,16,16,6.179479604897117,6.215129259928944,6.197304432413031,0.32298635192698527,0.0968328817564536
0.15,64,294005,16,True,16,16,6.501783778420442,6.748086952491345,6.624935365455894,0.2951596216637387,0.10351461508524834
0.15,64,350190,16,True,16,16,7.2565546370408835,6.926987367874448,7.091771002457666,0.3202596149427854,0.11080892191340103
0.15,64,417112,16,True,16,16,7.7625271438930366,7.518119127784802,7.640323135838919,0.27834233690146554,0.11938004899748311
0.15,64,496824,16,True,16,16,8.468922286684233,8.004052075801178,8.236487181242707,0.24890912645954788,0.1286951122069173
0.15,64,591769,16,True,16,16,8.396910971367028,8.364166847666064,8.380538909516545,0.20845576405278818,0.13094592046119602
0.15,64,704857,16,True,16,16,8.566043464643403,8.213975031736314,8.390009248189859,0.20089882470255746,0.13109389450296655
0.15,64,839558,16,True,16,16,8.520613042965078,8.035399921500863,8.278006482232971,0.164183946449495,0.12934385128489018
0.15,64,1000000,16,True,16,16,8.323107818043638,8.390919380607125,8.357013599325382,0.1746075799955004,0.1305783374894591
0.15,96,1,16,True,16,16,0.6008996518456213,0.604045590933107,0.6024726213893641,0.001499442537226742,0.006275756472805876
0.15,96,2,16,True,16,16,0.6294078697836866,0.6332855453910079,0.6313467075873471,0.0011988807350855764,0.006576528204034866
0.15,96,3,16,True,16,16,0.6476059959539348,0.6500833888757693,0.648844692414852,0.001441254267211784,0.006758798879321375
0.15,96,4,16,True,16,16,0.6589116525654335,0.6640805115356607,0.6614960820505471,0.0017056392155399343,0.006890584188026533
0.15,96,5,16,True,16,16,0.6715552322507752,0.6727063391833392,0.6721307857170573,0.0011511767000091525,0.007001362351219347
0.15,96,6,16,True,16,16,0.6805511185798847,0.6829255614139553,0.6817383399969199,0.0013219618707723472,0.007101441041634582
0.15,96,7,16,True,16,16,0.6909168723461598,0.6914670576402567,0.6911919649932085,0.0015347539977130082,0.007199916302012588
